origem,destino,vezes_que_repetiu,ano
Aparecida,Cardoso,3,
da Cruz,Cavalcante,3,
Aparecida,Camargo,3,
Aparecida,Barros,3,
da Cruz,Campos,3,
Campos,Cassiano,3,
da Paz,Rezende,3,
Aparecida,Aragão,3,
da Cruz,Barros,3,
da Cruz,Barbosa,3,
da Cruz,Macedo,3,
Aparecida,Câmara,3,
da Rocha,Brito,3,
Aparecida,Rocha,3,
da Cruz,Rocha,3,
da Cruz,Rios,3,
da Paz,Câmara,3,
Aparecida,Sá de Minas,3,
Aparecida,Sá,3,
Aparecida,Souza,3,
da Cruz,Ramos,3,
da Cruz,Porto,3,
da Cruz,Pires,3,
Camargo,Guerra de Goiás,3,
da Paz,Fogaça,3,
da Paz,Fonseca,3,
Aparecida,Ramos,3,
Aparecida,Fonseca,3,
Camargo,Novais,3,
da Cruz,Oliveira,3,
da Cruz,Nunes,3,
da Cruz,Novais,3,
Camargo,Pacheco,3,
da Cruz,Nascimento,3,
Aparecida,Novaes,3,
Aparecida,Moura,3,
Aparecida,Mendonça,3,
da Cruz,Monteiro,3,
Aparecida,Macedo,3,
da Paz,Montenegro,3,
Campos,Duarte,3,
da Cruz,Araújo,3,
Aparecida,Albuquerque,3,
Andrade,Ramos,3,
Campos,da Rocha,3,
Andrade,Sampaio,3,
da Paz,da Mata,3,
Campos,da Rosa,3,
Campos Paulista,das Neves,3,
Campos do Sul,Andrade,3,
da Paz,da Mota,3,
da Costa,Rezende da Prata,3,
Andrade,Sales,3,
Cardoso,Aragão,3,
Andrade,Ribeiro,3,
da Paz,das Neves,3,
Cardoso,Campos,3,
Campos,Fogaça,3,
Cardoso,Cardoso,3,
Cardoso,Casa Grande,3,
Cardoso,Cassiano,3,
Andrade,Nunes,3,
da Costa,Oliveira,3,
da Rocha,Aparecida,3,
da Rocha,Aragão,3,
Cardoso,Costa,3,
Andrade,Novaes,3,
da Costa,Novaes,3,
Andrade,Nogueira,3,
da Costa,Nogueira,3,
Campos,da Cunha,3,
da Paz,da Conceição,3,
Campos,da Conceição,3,
Campos,Souza,3,
Andrade do Norte,Siqueira,3,
da Cruz,Alves,3,
Andrade da Serra,Alves,3,
Andrade da Mata,Aparecida,3,
da Cruz,Almeida,3,
Andrade,das Neves,3,
Campos,Lopes,3,
Campos,Moreira,3,
da Costa,da Rocha,3,
da Paz,Siqueira,3,
Campos,Moura Alegre,3,
Andrade,da Rocha,3,
Campos,Novais,3,
Campos,Nunes,3,
Campos,Oliveira,3,
Campos,Pimenta,3,
da Paz,Sá das Pedras,3,
Campos,Porto,3,
Andrade,Teixeira,3,
da Costa,Vasconcelos da Serra,3,
Campos,Rocha,3,
Campos,Silva,3,
Andrade,Sá,3,
Campos,Siqueira,3,
da Costa,Souza,3,
Peixoto,da Rocha,3,
Fernandes,da Conceição,3,
Vasconcelos,Aragão,3,
Ribeiro,Camargo,3,2022.0
Monteiro,da Rocha,3,
Monteiro,da Paz,3,
Monteiro,Vieira,3,
Ribeiro,Barbosa de Goiás,3,2022.0
Monteiro,Siqueira,3,
Monteiro,Santos da Serra,3,
Monteiro,Sampaio,3,
Ribeiro,Cardoso,3,2022.0
Monteiro,Carvalho,3,
Monteiro,Rezende,3,
Monteiro,Pereira,3,
Monteiro,Peixoto do Galho,3,
Ribeiro,Castro da Prata,3,2022.0
Monteiro,Melo,3,
Ribeiro,Costa da Mata,3,2022.0
Monteiro,Fernandes,3,
Rezende das Pedras,Barros,3,2022.0
Rezende das Flores,Costela,3,2022.0
Rezende da Praia,Andrade,3,2022.0
Rezende,da Paz,3,2022.0
Montenegro,Cirino,3,
Rezende,Silveira,3,2022.0
Rezende,Souza,3,2022.0
Montenegro,Carvalho,3,
Rezende,Teixeira,3,2022.0
Montenegro,Campos,3,
Rezende,Vasconcelos dos Dourados,3,2022.0
Montenegro,Azevedo da Prata,3,
Rezende,da Conceição,3,2022.0
Montenegro,Aragão do Galho,3,
Rezende,da Cruz,3,2022.0
Montenegro,Aragão,3,
Rezende,da Luz,3,2022.0
Monteiro do Oeste,Sá,3,
Monteiro do Amparo,Caldeira,3,
Monteiro,Casa Grande,3,
Monteiro,Campos,3,
Mendes,Pacheco,3,2021.0
Ribeiro da Praia,Melo,3,2022.0
Mendonça,Duarte,3,2021.0
Mendonça,Castro,3,2021.0
Mendonça,Casa Grande Verde,3,2021.0
Mendonça,Brito,3,2021.0
Mendonça,Araújo,3,2021.0
Mendonça,Andrade,3,2021.0
Mendes da Serra,Novais,3,2021.0
Ribeiro das Pedras,Marques,3,2022.0
Monteiro,Camargo,3,
Ribeiro do Campo,Araújo,3,2022.0
Ribeiro do Norte,Pimenta,3,2022.0
Mendes,da Cunha,3,2021.0
Mendes,Viana,3,2021.0
Rios,Alves,3,2022.0
Rios,Aragão,3,2022.0
Mendes,Rodrigues,3,2021.0
Ribeiro,Souza,3,2022.0
Mendonça,Fonseca,3,2021.0
Mendonça,Freitas do Oeste,3,2021.0
Mendonça,Jesus,3,2021.0
Monteiro,Barbosa,3,
Ribeiro,Mendonça,3,2022.0
Monteiro,Almeida,3,
Ribeiro,Moraes,3,2022.0
Mendonça,da Rocha,3,2021.0
Mendonça,da Paz,3,2021.0
Mendonça,da Mota,3,2021.0
Ribeiro,Novais,3,2022.0
Ribeiro,Pacheco,3,2022.0
Mendonça,Rezende,3,2021.0
Ribeiro,Porto,3,2022.0
Mendonça,Pastor,3,2021.0
Mendonça,Moreira,3,2021.0
Mendonça,Mendes,3,2021.0
Mendonça,Lopes,3,2021.0
Rezende,Santos de Goiás,3,2022.0
Montenegro,Cunha,3,
Rezende,Sampaio,3,2022.0
Moraes Grande,Garcia,3,
Moreira,Araújo,3,
Moraes de Minas,Santos,3,
Ramos,Silveira do Galho,3,
Ramos,Siqueira,3,
Moraes das Flores,da Costa,3,
Ramos,Souza,3,
Ramos,Sá,3,
Ramos,Vasconcelos,3,
Montenegro,Duarte,3,
Ramos,da Cruz,3,
Ramos,da Paz,3,
Moraes,Pacheco,3,
Moraes,Oliveira,3,
Moraes,Marques,3,
Moraes,Machado Verde,3,
Moraes,Leão,3,
Ramos,Rodrigues,3,
Moreira,Caldeira,3,
Moreira,Cardoso,3,
Moreira,Cirino,3,
Moreira,Nunes,3,
Moreira,Novaes,3,
Ramos,Mendes,3,
Moreira,Nascimento,3,
Moreira,Montenegro,3,
Moreira,Monteiro,3,
Moreira,Mendonça,3,
Moreira,Melo,3,
Ramos,Nascimento,3,
Ramos,Novais,3,
Moreira,Leão,3,
Ramos,Pacheco,3,
Ramos,Pereira,3,
Ramos,Pires,3,
Moreira,Correia,3,
Moraes,Gomes do Norte,3,
Moraes,Freitas,3,
Moraes,Ferreira,3,
Montenegro Paulista,Marques,3,
Montenegro,Vieira,3,
Montenegro,Sampaio,3,
Montenegro,Sales,3,
Rezende,Nascimento,3,2022.0
Montenegro,Pimenta,3,
Montenegro,Pastor,3,
Montenegro,Oliveira,3,
Montenegro,Nascimento,3,
Montenegro,Melo,3,
Montenegro,Lopes,3,
Montenegro,Lima,3,
Rezende,Rezende,3,2022.0
Montenegro,Jesus,3,
Montenegro,Freitas,3,
Montenegro,Ferreira,3,
Montenegro,da Conceição,3,
Montenegro Paulista,Pastor,3,
Moraes,Costela,3,
Rezende,Lopes,3,2022.0
Moraes,Costa,3,
Moraes,Correia da Mata,3,
Rezende,Cassiano,3,2022.0
Rezende,Castro,3,2022.0
Rezende,Cavalcante,3,2022.0
Rezende,Cavalcanti,3,2022.0
Moraes,Cassiano,3,
Moraes,Cardoso,3,
Rezende,Duarte,3,2022.0
Moraes,Campos,3,
Rezende,Fogaça,3,2022.0
Moraes,Aparecida,3,
Moraes,Alves,3,
Moraes,Albuquerque,3,
Montenegro da Prata,Moura,3,
Mendes,Pereira,3,2021.0
Mendes,Novaes,3,2021.0
Sales,Andrade,3,
Rodrigues,Almeida da Mata,3,
Marques,Garcia de Minas,3,
Marques,Freitas do Galho,3,
Marques,Cunha,3,
Marques,Cavalcante,3,
Rocha Alegre,Marques,3,
Rocha do Campo,Brito,3,
Marques,Brito,3,
Marques,Araújo,3,
Machado,Porto,3,2021.0
Marques,Aragão,3,
Rodrigues,Barbosa,3,
Machado,da Luz do Campo,3,2021.0
Machado,da Cunha,3,2021.0
Machado,Souza,3,2021.0
Machado,Silva,3,2021.0
Machado,Santos,3,2021.0
Marques,Gomes,3,
Marques,Gonçalves,3,
Marques,Jesus,3,
Marques,Lopes,3,
Marques,Ramos,3,
Marques,Pinto,3,
Marques,Peixoto das Pedras,3,
Rocha,Pinto,3,
Marques,Pastor,3,
Marques,Nunes,3,
Rocha,Rezende,3,
Rocha,Rios,3,
Rocha,Rios Verde,3,
Rocha,Rocha,3,
Rocha,Sales,3,
Marques,Nogueira,3,
Marques,Moreira,3,
Marques,Mendonça,3,
Marques,Martins,3,
Rodrigues,Cavalcanti,3,
Rodrigues,Cunha,3,
Rios,Carvalho,3,2022.0
Rodrigues,da Costa,3,
Macedo,Pimenta,3,2021.0
Macedo,Pereira,3,2021.0
Macedo,Nunes dos Dourados,3,2021.0
Rodrigues,Siqueira,3,
Macedo,Nogueira,3,2021.0
Macedo,Moreira,3,2021.0
Macedo,Lima,3,2021.0
Macedo,Duarte,3,2021.0
Rodrigues,Dias,3,
Rodrigues,da Cunha,3,
Macedo,Câmara,3,2021.0
Rodrigues,da Paz das Pedras,3,
Rodrigues,da Rocha,3,
Rodrigues da Praia,Camargo,3,
Sales,Abreu,3,
Lopes da Mata,Andrade,3,2021.0
Macedo,Ramos,3,2021.0
Macedo,Ribeiro,3,2021.0
Rodrigues,Porto,3,
Macedo,Santos,3,2021.0
Machado,Leão,3,2021.0
Rodrigues,Gomes das Pedras,3,
Machado,Garcia,3,2021.0
Machado,Cunha,3,2021.0
Machado,Barbosa,3,2021.0
Machado,Azevedo,3,2021.0
Rodrigues,Mendonça,3,
Macedo dos Dourados,Monteiro,3,2021.0
Macedo,da Rosa do Norte,3,2021.0
Rodrigues,Nogueira das Pedras,3,
Rodrigues,Novais,3,
Rodrigues,Oliveira,3,
Macedo,Vieira,3,2021.0
Macedo,Vasconcelos,3,2021.0
Macedo,Silva,3,2021.0
Marques,Sá,3,
Marques,Vargas,3,
Marques,Vieira,3,
Melo,Leão,3,
Rios,Novais,3,
Melo,Pimenta,3,
Melo,Oliveira,3,
Melo,Montenegro,3,
Melo,Martins,3,
Melo,Lopes,3,
Melo,Lima do Norte,3,
Melo,Jesus,3,
Marques,Vieira de Minas,3,
Melo,Gonçalves,3,
Melo,Ferreira,3,
Rios,Sampaio,3,
Rios,Santos,3,
Rios,Sá,3,
Melo,Cunha de Minas,3,
Melo,Caldeira,3,
Melo,Ramos,3,
Melo,Sousa,3,
Rios,Mendonça de Minas,3,
Melo,Sá,3,
Mendes,Guerra,3,2021.0
Mendes,Gonçalves dos Dourados,3,2021.0
Mendes,Duarte,3,2021.0
Mendes,Câmara,3,2021.0
Mendes,Cunha,3,2021.0
Mendes,Correia,3,2021.0
Rios,Fonseca,3,
Mendes,Aragão,3,2021.0
Mendes,Andrade,3,2021.0
Rios,Guerra,3,
Mendes,Alves,3,2021.0
Rios,Leão,3,
Rios,Lopes,3,
Mendes,Abreu,3,2021.0
Melo,da Cunha,3,
Melo,Brito,3,
Melo,Azevedo,3,
Rios,das Neves,3,
Rocha,Dias Grande,3,
Martins,Costa,3,
Martins,Cirino,3,
Rocha,Fogaça,3,
Rocha,Freitas,3,
Martins,Campos,3,
Rocha,Gomes,3,
Rocha,Gonçalves,3,
Martins,Caldeira,3,
Martins,Brito,3,
Martins,Aragão,3,
Martins,Abreu,3,
Marques da Mata,Leão,3,
Marques,da Luz,3,
Marques,da Cruz,3,
Marques,da Costa,3,
Martins,Costela,3,
Rocha,Dias,3,
Rios do Amparo,Pastor,3,
Rocha,Câmara,3,
Rocha,Abreu do Campo,3,
Martins do Campo,da Costa,3,
Rocha,Andrade,3,
Rocha,Aparecida,3,
Martins de Minas,Aragão,3,
Rocha,Caldeira,3,
Martins,Silveira,3,
Martins,Rios,3,
Martins,Pastor,3,
Martins,Pacheco,3,
Rocha,Cavalcante,3,
Martins,Moura,3,
Martins,Mendonça,3,
Rocha,Costa,3,
Martins,Fernandes,3,
Moreira,Pacheco,3,
Moreira,Rios,3,
Moreira,Rocha,3,
Pimenta dos Dourados,Borges,3,2022.0
Oliveira,Cunha,3,2021.0
Oliveira,Cavalcante,3,2021.0
Oliveira,Casa Grande,3,2021.0
Pimenta da Prata,Campos,3,2022.0
Pimenta das Pedras,Peixoto,3,2022.0
Pimenta do Amparo,Ferreira,3,2022.0
Pimenta do Campo,Nunes,3,2022.0
Pimenta dos Dourados,da Cruz,3,2022.0
Nunes Paulista,Novais,3,2021.0
Pinto,Albuquerque,3,2022.0
Oliveira,Caldeira,3,2021.0
Oliveira,Araújo Grande,3,2021.0
Oliveira,Almeida,3,2021.0
Oliveira,Albuquerque,3,2021.0
Nunes do Oeste,da Costa,3,2021.0
Pinto,Borges,3,2022.0
Oliveira,Ferreira,3,2021.0
Pimenta,Sousa,3,2022.0
Oliveira,Rezende,3,2021.0
Pimenta,Silva,3,2022.0
Pimenta,Lopes,3,2022.0
Pacheco,Lopes,3,
Pacheco,Guerra,3,
Pacheco,Ferreira,3,
Pacheco,Dias,3,
Pacheco,Cassiano,3,
Pacheco,Borges,3,
Pacheco,Aragão,3,
Pimenta,Pereira,3,2022.0
Pacheco,Abreu,3,
Oliveira do Oeste,Campos,3,2021.0
Pimenta,Porto,3,2022.0
Pimenta,Rezende,3,2022.0
Oliveira,da Cruz,3,2021.0
Oliveira,Vasconcelos,3,2021.0
Nunes das Flores,Carvalho,3,2021.0
Nunes,das Neves,3,2021.0
Ramos,Jesus,3,
Pinto,Ramos,3,2022.0
Novais,da Luz,3,
Novais,da Costa,3,
Pinto,Nascimento,3,2022.0
Novais,Sales Grande,3,
Novais,Rocha,3,
Novais,Porto de Goiás,3,
Novais,Porto,3,
Novais,Pacheco,3,
Nunes,da Paz,3,2021.0
Novais,Nunes,3,
Novais,Novaes,3,
Novais,Macedo,3,
Novais,Lima,3,
Novais,Leão,3,
Novais,Garcia,3,
Novais,Ferreira,3,
Novais,da Paz,3,
Novais,das Neves,3,
Novais do Galho,Dias,3,2021.0
Nunes,Aragão da Praia,3,2021.0
Nunes,da Cunha,3,2021.0
Pinto,Cassiano,3,2022.0
Nunes,Vasconcelos,3,2021.0
Nunes,Sá,3,2021.0
Nunes,Silva,3,2021.0
Pinto,Costela,3,2022.0
Pinto,Câmara,3,2022.0
Nunes,Peixoto,3,2021.0
Pinto,Farias Verde,3,2022.0
Nunes,Nascimento,3,2021.0
Nunes,Moura,3,2021.0
Nunes,Moraes,3,2021.0
Nunes,Castro,3,2021.0
Pinto,Lima,3,2022.0
Nunes,Borges,3,2021.0
Pacheco,Marques,3,
Pacheco,Mendes,3,
Pimenta,Fonseca,3,2022.0
Pastor,Vieira,3,
Peixoto,Barbosa da Serra,3,
Pereira,Leão,3,
Pereira,Marques,3,
Pastor,das Neves,3,
Pastor,da Rocha,3,
Pastor,da Mata,3,
Pastor,da Conceição,3,
Pastor,Vasconcelos,3,
Pacheco,Monteiro,3,
Pastor,Vargas,3,
Pereira,Nascimento,3,
Pastor,Ramos,3,
Pastor,Porto,3,
Pereira,Pimenta,3,
Pereira,Pinto,3,
Pereira,Porto,3,
Pereira,Gomes,3,
Peixoto,Brito,3,
Peixoto,Caldeira,3,
Peixoto,Campos,3,
Peixoto Alegre,Pereira,3,
Peixoto Paulista,Machado,3,
Peixoto das Flores,Siqueira,3,
Peixoto das Pedras,Farias,3,
Peixoto dos Dourados,Machado,3,
Peixoto,Rios,3,
Peixoto,Pastor,3,
Peixoto,Nunes,3,
Peixoto,Nogueira,3,
Peixoto,Mendonça,3,
Peixoto,Lopes,3,
Peixoto,Garcia da Praia,3,
Peixoto,Fogaça,3,
Pereira,Cunha,3,
Pereira,Duarte,3,
Pereira,Ramos,3,
Pereira,Rios,3,
Pastor,Novais,3,
Pereira do Oeste,Castro,3,2022.0
Pacheco,da Rosa,3,
Pimenta,Alves,3,2022.0
Pimenta,Andrade,3,2022.0
Pimenta,Andrade do Oeste,3,2022.0
Pacheco,Vargas,3,
Pacheco,Sá,3,
Pimenta,Caldeira,3,2022.0
Pimenta,Cardoso,3,2022.0
Pimenta,Carvalho,3,2022.0
Pimenta,Cassiano,3,2022.0
Pacheco,Ramos,3,
Pacheco,Pires,3,
Pacheco,Nunes,3,
Pacheco,Nogueira,3,
Pimenta,Duarte,3,2022.0
Pimenta,Abreu,3,2022.0
Pereira da Praia,Cassiano,3,
Pereira,Sales,3,
Pereira,das Neves,3,
Pastor,Montenegro,3,
Pastor,Martins,3,
Pastor,Lopes da Prata,3,
Pastor,Lopes,3,
Pereira,Sousa,3,
Pastor,Leão,3,
Pastor,Fernandes,3,
Pastor,Cirino,3,
Pastor,Cassiano,3,
Pereira,da Costa,3,
Pastor,Borges,3,
Pereira,da Mata das Flores,3,
Pereira,da Mota,3,
Pereira,da Paz,3,
Pacheco do Norte,da Luz,3,
Novais,Farias,3,
Novais,Duarte,3,
Novais,Cardoso,3,
Porto,Pimenta,3,
Nascimento,Ferreira,3,2021.0
Nascimento,Costa,3,2021.0
Nascimento,Correia,3,2021.0
Nascimento,Cavalcante do Campo,3,2021.0
Porto,Oliveira das Pedras,3,
Nascimento,Carvalho,3,2021.0
Nascimento,Camargo,3,2021.0
Nascimento,Araújo,3,2021.0
Nogueira,Abreu,3,
Nascimento,Andrade,3,2021.0
Porto,Porto,3,
Moura dos Dourados,Brito,3,2021.0
Moura do Galho,Câmara,3,2021.0
Porto,Ribeiro,3,
Porto,Rocha,3,
Moura,da Mata da Mata,3,2021.0
Nascimento,Lima das Pedras,3,2021.0
Nascimento,Lopes,3,2021.0
Nascimento,Lopes de Goiás,3,2021.0
Nascimento,Marques,3,2021.0
Porto,Cardoso,3,
Nascimento do Oeste,da Rosa,3,
Nascimento de Goiás,Melo,3,
Porto,Correia,3,
Nascimento,Vieira da Praia,3,2021.0
Porto,Cunha,3,
Nascimento,Teixeira,3,2021.0
Nascimento,Santos,3,2021.0
Porto,Farias,3,
Nascimento,Rezende,3,2021.0
Nascimento,Ramos,3,2021.0
Porto,Freitas,3,
Porto,Leão,3,
Nascimento,Nascimento,3,2021.0
Nascimento,Montenegro,3,2021.0
Moura,da Luz,3,2021.0
Porto,Silva,3,
Porto,Silveira,3,
Ramos,Araújo,3,
Ramos,Borges,3,
Moura,Costela,3,2021.0
Ramos,Casa Grande,3,
Moura,Albuquerque,3,2021.0
Moreira do Amparo,Cunha,3,2021.0
Ramos,Costela,3,
Moreira da Praia,Novais,3,2021.0
Moreira Alegre,Cavalcante,3,2021.0
Moreira,da Mata,3,2021.0
Ramos,Ferreira,3,
Ramos,Fonseca,3,
Moreira,Siqueira do Sul,3,
Moreira,Silva,3,
Moreira,Sampaio,3,
Moreira,Sales,3,
Moura,Cunha,3,2021.0
Moura,Dias,3,2021.0
Moura,Vieira,3,2021.0
Moura,Fogaça,3,2021.0
Moura,Sales da Serra,3,2021.0
Porto,Souza da Prata,3,
Moura,Pastor das Pedras,3,2021.0
Porto,Vasconcelos,3,
Porto,Viana,3,
Porto,da Conceição,3,
Porto,da Cunha do Oeste,3,
Moura,Montenegro,3,2021.0
Moura,Marques,3,2021.0
Porto,da Rocha,3,
Moura,Leão,3,2021.0
Moura,Guerra,3,2021.0
Porto de Goiás,da Conceição,3,
Moura,Freitas,3,2021.0
Ramos,Almeida,3,
Porto,Campos,3,
Porto,Brito,3,
Novais,Camargo dos Dourados,3,
Novaes,Casa Grande,3,
Novaes,Nunes,3,
Novaes,Montenegro,3,
Novaes,Mendes,3,
Novaes,Martins,3,
Pires,Farias,3,
Novaes,Ferreira de Goiás,3,
Novaes,Costa,3,
Novaes,Camargo,3,
Nogueira,Barros,3,
Pires,Lima,3,
Novaes,Caldeira,3,
Pires,Macedo,3,
Novaes,Barros dos Dourados,3,
Pires,Melo,3,
Novaes,Barros,3,
Novaes,Alves,3,
Novaes,Oliveira,3,
Pires,Castro,3,
Novaes,Pereira,3,
Novaes,Rodrigues,3,
Novais,Abreu,3,
Novaes do Amparo,Melo,3,
Novaes de Minas,da Conceição,3,
Novaes da Prata,Rodrigues,3,
Novaes,da Paz do Norte,3,
Pinto Verde,da Rosa,3,2022.0
Pinto de Minas,Borges,3,
Novaes,da Conceição,3,
Novaes,Viana,3,
Pires,Andrade da Mata,3,
Pires,Aparecida,3,
Novaes,Vargas,3,
Pires,Araújo,3,
Novaes,Sá,3,
Novaes,Silva,3,
Nogueira dos Dourados,Oliveira,3,
Nogueira do Galho,Vasconcelos,3,
Nogueira,da Luz,3,
Pires,Vasconcelos,3,
Nogueira,Garcia,3,
Nogueira,Fonseca,3,
Nogueira,Fogaça,3,
Pires,da Cunha,3,
Nogueira,Duarte,3,
Nogueira,Cassiano,3,
Nogueira,Carvalho,3,
Pires do Galho,Barbosa,3,
Pires dos Dourados,Martins,3,
Porto,Albuquerque,3,
Nogueira,Camargo,3,
Nogueira,Caldeira,3,
Porto,Aparecida,3,
Porto,Aragão,3,
Nogueira,Borges,3,
Nogueira,Gomes,3,
Pires,Teixeira,3,
Pires,Moreira,3,
Nogueira,Jesus,3,
Pires,Moura,3,
Pires,Moura do Amparo,3,
Nogueira,da Conceição,3,
Nogueira,Silva,3,
Pires,Pastor,3,
Nogueira,Porto,3,
Pires,Pinto,3,
Nogueira,Pacheco,3,
Pires,Porto do Oeste,3,
Nogueira,Nunes,3,
Nogueira,Monteiro,3,
Pires,Sales,3,
Pires,Sampaio,3,
Pires,Silva,3,
Nogueira,Leão,3,
Sales,Alves,3,
Sales,Aparecida,3,
Vasconcelos,Abreu,3,
Farias,das Neves,3,
Souza,Alves,3,2022.0
Souza,Azevedo,3,2022.0
Souza,Barbosa,3,2022.0
Souza,Barros,3,2022.0
Farias do Galho,Campos,3,
Farias das Pedras,Campos,3,
Farias das Flores,Garcia,3,
Farias,da Rosa,3,
Farias,Pacheco da Prata,3,
Farias,da Luz,3,
Souza,Cavalcanti das Flores,3,2022.0
Farias,Vargas,3,
Farias,Silva,3,
Farias,Sampaio,3,
Farias,Sales,3,
Farias,Rodrigues Paulista,3,
Fernandes,Casa Grande,3,
Sousa das Pedras,Andrade,3,2022.0
Sousa Verde,Fogaça,3,2022.0
Fernandes,Costa,3,
Fernandes,das Neves das Flores,3,
Fernandes,das Neves,3,
Fernandes,da Cunha,3,
Fernandes,Siqueira Paulista,3,
Sousa,Rezende da Praia,3,2022.0
Fernandes,Rodrigues,3,
Fernandes,Pires,3,
Fernandes,Pimenta,3,
Fernandes,Novaes,3,
Fernandes,Moraes,3,
Fernandes,Mendes,3,
Fernandes,Martins,3,
Fernandes,Lopes,3,
Fernandes,Fonseca,3,
Fernandes,Costa das Pedras,3,
Farias,Rezende,3,
Souza,Lima,3,2022.0
Duarte,Marques,3,
Duarte,Teixeira da Praia,3,
Souza,Ramos,3,2022.0
Duarte Alegre,Santos,3,
Duarte,das Neves,3,
Souza,Rodrigues,3,2022.0
Duarte,da Rocha,3,
Duarte,da Luz,3,
Duarte,da Costa,3,
Souza,Souza,3,2022.0
Souza,Macedo,3,2022.0
Duarte,Teixeira,3,
Duarte,Santos,3,
Duarte,Nunes,3,
Souza,da Mota,3,2022.0
Souza,da Paz,3,2022.0
Souza,da Rosa,3,2022.0
Duarte,Mendonça,3,
Souza,Pires,3,2022.0
Farias,Araújo,3,
Souza,Pereira,3,2022.0
Souza,Peixoto,3,2022.0
Farias,Guerra,3,
Farias,Ferreira do Sul,3,
Farias,Ferreira,3,
Farias,Farias,3,
Souza,Mendonça,3,2022.0
Farias,Costa,3,
Farias,Cirino,3,
Farias,Cavalcanti,3,
Souza,Moreira,3,2022.0
Farias,Cassiano,3,
Souza,Nogueira,3,2022.0
Souza,Novaes,3,2022.0
Farias,Casa Grande,3,
Farias,Cardoso,3,
Farias,Brito,3,
Sousa,Pacheco,3,2022.0
Fernandes das Pedras,Ribeiro,3,
Fernandes de Goiás,Sá,3,
Fogaça,Leão das Flores,3,2021.0
Fogaça,Rios,3,2021.0
Fogaça,Peixoto,3,2021.0
Siqueira,Pires,3,
Fogaça,Nascimento,3,2021.0
Fogaça,Montenegro,3,2021.0
Siqueira,Rocha,3,
Fogaça,Machado,3,2021.0
Fogaça,Gonçalves,3,2021.0
Fernandes de Minas,Silva,3,
Fogaça,Costela,3,2021.0
Fogaça,Cavalcanti,3,2021.0
Siqueira,Sá,3,
Siqueira,Sá da Serra,3,
Fogaça,Cavalcante Grande,3,2021.0
Fogaça,Camargo,3,2021.0
Siqueira,Vieira,3,
Fogaça,Sousa,3,2021.0
Fogaça,Viana,3,2021.0
Fogaça,da Paz,3,2021.0
Fogaça,da Rosa,3,2021.0
Siqueira,Fogaça,3,
Fonseca,Fogaça,3,2021.0
Fonseca,Cunha,3,2021.0
Fonseca,Cirino,3,2021.0
Siqueira,Gonçalves,3,
Fonseca,Carvalho,3,2021.0
Siqueira,Leão,3,
Fonseca,Borges da Praia,3,2021.0
Siqueira,Martins,3,
Fonseca,Azevedo,3,2021.0
Siqueira,Monteiro,3,
Fonseca,Araújo,3,2021.0
Fonseca,Aragão,3,2021.0
Fonseca,Almeida,3,2021.0
Fonseca,Abreu,3,2021.0
Fogaça,Caldeira,3,2021.0
Fogaça,Almeida,3,2021.0
Siqueira,da Mata,3,
Ferreira,Novais da Prata,3,2021.0
Ferreira,Nascimento,3,2021.0
Sousa,Câmara,3,2022.0
Ferreira,Moreira,3,2021.0
Ferreira,Lopes,3,2021.0
Ferreira,Lima da Mata,3,2021.0
Sousa,Leão,3,2022.0
Ferreira,Cunha,3,
Ferreira,Cavalcanti da Praia,3,
Ferreira,Cassiano,3,
Sousa,Mendes,3,2022.0
Sousa,Monteiro,3,2022.0
Sousa,Montenegro,3,2022.0
Sousa,Nascimento,3,2022.0
Sousa,Nogueira,3,2022.0
Fernandes do Oeste,Novaes,3,
Ferreira,Nogueira,3,2021.0
Ferreira,Ramos,3,2021.0
Ferreira do Norte,Nunes,3,2021.0
Ferreira,Rezende,3,2021.0
Ferreira do Amparo,Cavalcanti,3,2021.0
Ferreira das Pedras,Fernandes,3,2021.0
Ferreira da Praia,Pinto,3,2021.0
Siqueira Grande,Aparecida,3,
Siqueira das Pedras,Guerra,3,
Siqueira das Pedras,Nunes,3,
Ferreira da Praia,Aragão,3,2021.0
Ferreira,da Paz da Prata,3,2021.0
Ferreira,da Luz,3,2021.0
Sousa,Andrade,3,2022.0
Ferreira,Sousa,3,2021.0
Ferreira,Siqueira,3,2021.0
Sousa,Camargo,3,2022.0
Ferreira,Rios,3,2021.0
Sousa,Cardoso,3,2022.0
Souza do Sul,Cardoso,3,
Duarte,Fogaça,3,
Sales,Aparecida dos Dourados,3,
Costela,Cassiano Alegre,3,
Vargas,Barros,3,
Costela,Pacheco,3,
Costela,Novaes,3,
Costela,Nascimento,3,
Costela,Lima Paulista,3,
Costela,Câmara,3,
Costela,Cavalcanti,3,
Costela,Campos,3,
Costa,Vargas do Galho,3,
Costela,Araújo,3,
Costela,Aparecida,3,
Costela,Alves,3,
Vargas,Farias,3,
Costa Verde,Pimenta,3,
Costa,das Neves,3,
Costa,da Rosa,3,
Costela,Pastor,3,
Costela,Ribeiro,3,
Vargas,Albuquerque,3,
Vargas,Abreu,3,
Cunha,Barbosa do Norte,3,
Teixeira,Silveira,3,
Costela das Pedras,Barros,3,
Costela Alegre,Rios,3,
Costela,da Mata,3,
Costela,da Luz do Norte,3,
Costela,da Costa do Sul,3,
Teixeira,da Cruz,3,
Costela,Vargas,3,
Costela,Teixeira,3,
Costela,Silveira,3,
Costela,Sampaio de Goiás,3,
