data,valor,hora,origem,destino,tipo_transacao
2024-11-30,251.7,20:01:07,Banco B,Banco A,empresarial
2024-11-30,598.58,21:39:48,Banco C,Banco A,empresarial
2024-11-30,712.21,22:39:10,Banco B,Banco C,pessoal
2024-12-01,196.49,00:52:25,Banco D,Banco E,pessoal
2024-12-01,293.48,03:01:45,Banco C,Banco B,pessoal
2024-12-01,393.14,03:18:57,Banco A,Banco E,empresarial
2024-12-01,768.18,09:10:30,Banco A,Banco C,empresarial
2024-12-01,217.99,09:12:31,Banco D,Banco A,pessoal
2024-12-01,119.83,09:32:41,Banco A,Banco B,empresarial
2024-12-01,275.53,09:39:40,Banco D,Banco A,empresarial
2024-12-01,580.46,10:08:21,Banco A,Banco B,empresarial
2024-12-01,200.52,10:12:26,Banco D,Banco B,pessoal
2024-12-01,1772.8,10:21:17,Banco D,Banco B,empresarial
2024-12-01,371.46,10:23:01,Banco C,Banco D,empresarial
2024-12-01,144.46,10:31:26,Banco C,Banco B,pessoal
2024-12-01,202.9,10:41:22,Banco A,Banco D,empresarial
2024-12-01,1369.74,10:51:34,Banco A,Banco E,empresarial
2024-12-01,82.13,10:53:23,Banco D,Banco C,empresarial
2024-12-01,224.53,10:59:01,Banco D,Banco E,empresarial
2024-12-01,720.56,12:12:18,Banco D,Banco B,empresarial
2024-12-01,266.78,15:28:25,Banco E,Banco C,pessoal
2024-12-01,326.8,16:03:31,Banco E,Banco D,pessoal
2024-12-01,382.54,16:12:10,Banco D,Banco B,pessoal
2024-12-01,1252.37,16:30:01,Banco B,Banco D,empresarial
2024-12-01,703.31,16:30:54,Banco B,Banco D,pessoal
2024-12-01,126.29,17:29:25,Banco E,Banco C,pessoal
2024-12-01,627.56,17:34:44,Banco A,Banco E,pessoal
2024-12-01,20.93,17:45:02,Banco D,Banco A,pessoal
2024-12-01,538.49,17:53:13,Banco E,Banco A,pessoal
2024-12-01,92.5,18:36:13,Banco D,Banco C,pessoal
2024-12-01,153.27,19:37:23,Banco E,Banco B,pessoal
2024-12-01,364.05,20:01:54,Banco B,Banco C,empresarial
2024-12-01,851.05,20:16:34,Banco C,Banco D,pessoal
2024-12-02,321.69,00:39:01,Banco E,Banco A,empresarial
2024-12-02,1002.29,01:14:50,Banco B,Banco C,empresarial
2024-12-02,123.22,01:37:56,Banco E,Banco D,empresarial
2024-12-02,612.57,01:41:00,Banco C,Banco E,pessoal
2024-12-02,312.7,03:49:57,Banco B,Banco A,empresarial
2024-12-02,858.91,04:01:40,Banco B,Banco D,empresarial
2024-12-02,374.32,04:23:38,Banco C,Banco A,empresarial
2024-12-02,791.42,05:13:48,Banco B,Banco D,empresarial
2024-12-02,527.75,06:16:59,Banco D,Banco B,empresarial
2024-12-02,292.03,07:41:47,Banco E,Banco B,empresarial
2024-12-02,65.46,07:53:39,Banco C,Banco B,pessoal
2024-12-02,1053.86,09:32:27,Banco E,Banco A,pessoal
2024-12-02,1021.24,09:40:49,Banco A,Banco B,pessoal
2024-12-02,51.76,09:42:16,Banco E,Banco B,pessoal
2024-12-02,168.39,09:59:27,Banco E,Banco D,pessoal
2024-12-02,234.64,09:59:30,Banco A,Banco D,empresarial
2024-12-02,905.29,10:05:21,Banco C,Banco D,empresarial
2024-12-02,553.36,10:25:50,Banco B,Banco D,pessoal
2024-12-02,560.29,10:44:57,Banco A,Banco C,empresarial
2024-12-02,193.07,12:05:02,Banco C,Banco A,pessoal
2024-12-02,37.88,13:40:40,Banco A,Banco C,empresarial
2024-12-02,2335.8,15:45:26,Banco D,Banco B,pessoal
2024-12-02,252.19,16:26:01,Banco D,Banco C,pessoal
2024-12-02,802.67,16:28:40,Banco B,Banco A,empresarial
2024-12-02,107.03,16:35:13,Banco C,Banco E,pessoal
2024-12-02,515.32,17:19:10,Banco C,Banco B,pessoal
2024-12-02,1326.9,18:52:18,Banco B,Banco C,empresarial
2024-12-02,657.43,20:30:49,Banco A,Banco D,pessoal
2024-12-02,564.93,23:50:15,Banco A,Banco C,empresarial
2024-12-03,681.37,01:12:15,Banco C,Banco A,empresarial
2024-12-03,884.17,02:01:32,Banco B,Banco C,pessoal
2024-12-03,21.57,06:23:45,Banco A,Banco C,pessoal
2024-12-03,6.63,06:27:57,Banco C,Banco A,empresarial
2024-12-03,447.21,06:36:34,Banco A,Banco C,empresarial
2024-12-03,303.01,07:27:45,Banco C,Banco D,pessoal
2024-12-03,47.93,09:06:50,Banco D,Banco A,pessoal
2024-12-03,526.15,09:15:48,Banco A,Banco B,pessoal
2024-12-03,217.87,09:23:00,Banco E,Banco A,pessoal
2024-12-03,513.52,10:08:38,Banco D,Banco C,empresarial
2024-12-03,134.59,10:20:29,Banco C,Banco E,pessoal
2024-12-03,227.04,10:41:28,Banco D,Banco A,empresarial
2024-12-03,35.35,10:50:38,Banco C,Banco A,pessoal
2024-12-03,56.0,16:02:23,Banco D,Banco B,pessoal
2024-12-03,298.65,16:36:11,Banco A,Banco B,pessoal
2024-12-03,82.94,16:36:34,Banco C,Banco B,empresarial
2024-12-03,309.27,17:09:26,Banco A,Banco E,pessoal
2024-12-03,310.85,17:11:35,Banco E,Banco C,pessoal
2024-12-03,407.56,17:24:29,Banco D,Banco A,pessoal
2024-12-03,1254.27,17:41:21,Banco E,Banco A,empresarial
2024-12-03,739.06,18:40:21,Banco E,Banco A,empresarial
2024-12-03,94.86,19:33:50,Banco A,Banco E,pessoal
2024-12-03,574.4,20:03:50,Banco D,Banco C,pessoal
2024-12-03,525.17,20:19:16,Banco A,Banco C,pessoal
2024-12-03,161.35,22:22:17,Banco C,Banco A,pessoal
2024-12-04,126.65,00:04:23,Banco B,Banco D,pessoal
2024-12-04,1015.9,00:23:53,Banco A,Banco E,pessoal
2024-12-04,769.28,01:40:38,Banco B,Banco D,pessoal
2024-12-04,1937.89,04:40:26,Banco D,Banco B,pessoal
2024-12-04,156.95,08:16:46,Banco B,Banco A,pessoal
2024-12-04,155.94,09:14:09,Banco B,Banco D,empresarial
2024-12-04,677.97,09:14:34,Banco D,Banco E,pessoal
2024-12-04,612.42,09:48:39,Banco C,Banco E,pessoal
2024-12-04,470.43,09:53:16,Banco D,Banco C,empresarial
2024-12-04,229.79,10:03:25,Banco B,Banco C,pessoal
2024-12-04,159.99,10:12:26,Banco D,Banco C,pessoal
2024-12-04,142.15,10:59:05,Banco E,Banco C,empresarial
2024-12-04,1098.11,15:18:46,Banco C,Banco A,empresarial
2024-12-04,830.59,16:39:21,Banco E,Banco B,pessoal
2024-12-04,572.45,16:54:25,Banco E,Banco B,empresarial
2024-12-04,1150.25,17:08:40,Banco E,Banco C,pessoal
2024-12-04,306.31,17:14:56,Banco C,Banco E,empresarial
2024-12-04,99.34,17:31:52,Banco A,Banco B,pessoal
2024-12-04,558.17,17:43:20,Banco D,Banco E,empresarial
2024-12-04,170.05,17:51:10,Banco E,Banco A,pessoal
2024-12-04,789.12,17:57:38,Banco C,Banco A,pessoal
2024-12-04,361.89,18:12:58,Banco B,Banco E,empresarial
2024-12-04,468.93,18:36:33,Banco A,Banco C,empresarial
2024-12-04,218.27,20:07:08,Banco E,Banco A,empresarial
2024-12-04,474.22,20:08:12,Banco A,Banco B,pessoal
2024-12-04,280.68,20:14:50,Banco B,Banco C,empresarial
2024-12-04,236.57,22:12:52,Banco A,Banco B,empresarial
2024-12-04,285.29,22:29:16,Banco B,Banco C,pessoal
2024-12-04,101.21,22:46:33,Banco D,Banco C,empresarial
2024-12-05,580.12,01:03:29,Banco A,Banco D,empresarial
2024-12-05,307.29,01:05:52,Banco B,Banco E,empresarial
2024-12-05,22.96,02:28:51,Banco D,Banco E,empresarial
2024-12-05,104.72,04:08:22,Banco B,Banco E,pessoal
2024-12-05,161.38,06:35:41,Banco A,Banco E,pessoal
2024-12-05,36.79,09:09:36,Banco B,Banco D,empresarial
2024-12-05,1096.89,09:47:46,Banco B,Banco C,empresarial
2024-12-05,573.15,09:47:50,Banco A,Banco C,empresarial
2024-12-05,119.3,09:56:33,Banco B,Banco C,empresarial
2024-12-05,831.24,09:57:14,Banco A,Banco D,pessoal
2024-12-05,1051.24,10:12:08,Banco D,Banco A,pessoal
2024-12-05,205.65,10:23:59,Banco A,Banco E,pessoal
2024-12-05,13.87,10:32:38,Banco B,Banco A,empresarial
2024-12-05,217.85,10:40:22,Banco B,Banco D,empresarial
2024-12-05,88.48,10:45:17,Banco E,Banco C,pessoal
2024-12-05,492.59,10:59:46,Banco D,Banco C,pessoal
2024-12-05,931.81,11:42:18,Banco E,Banco B,pessoal
2024-12-05,427.71,12:40:01,Banco B,Banco E,pessoal
2024-12-05,549.0,14:07:59,Banco B,Banco C,empresarial
2024-12-05,643.83,15:13:29,Banco D,Banco C,pessoal
2024-12-05,41.88,16:15:12,Banco D,Banco B,empresarial
2024-12-05,79.87,16:52:03,Banco D,Banco C,pessoal
2024-12-05,83.47,16:52:42,Banco A,Banco C,empresarial
2024-12-05,229.71,17:07:00,Banco E,Banco C,pessoal
2024-12-05,851.65,17:17:49,Banco D,Banco E,pessoal
2024-12-05,414.96,17:20:09,Banco E,Banco B,empresarial
2024-12-05,350.43,17:32:15,Banco D,Banco A,empresarial
2024-12-05,1.19,17:44:16,Banco A,Banco E,empresarial
2024-12-05,156.86,17:58:41,Banco E,Banco D,pessoal
2024-12-05,48.92,21:08:23,Banco B,Banco C,empresarial
2024-12-05,547.01,21:38:16,Banco C,Banco A,pessoal
2024-12-05,195.9,21:45:26,Banco D,Banco C,pessoal
2024-12-06,307.69,05:19:49,Banco A,Banco B,pessoal
2024-12-06,711.63,06:38:50,Banco C,Banco B,pessoal
2024-12-06,564.37,07:14:42,Banco E,Banco C,pessoal
2024-12-06,244.71,09:02:39,Banco D,Banco C,pessoal
2024-12-06,356.73,09:16:48,Banco B,Banco E,empresarial
2024-12-06,534.28,09:23:31,Banco C,Banco B,pessoal
2024-12-06,669.54,09:25:43,Banco C,Banco A,empresarial
2024-12-06,32.68,09:41:52,Banco E,Banco A,empresarial
2024-12-06,156.02,10:19:14,Banco E,Banco D,pessoal
2024-12-06,995.18,10:49:08,Banco A,Banco B,pessoal
2024-12-06,141.84,10:49:16,Banco A,Banco C,empresarial
2024-12-06,1353.58,10:51:31,Banco B,Banco D,pessoal
2024-12-06,310.62,13:05:50,Banco E,Banco D,pessoal
2024-12-06,2021.28,15:13:32,Banco C,Banco E,pessoal
2024-12-06,202.94,16:23:32,Banco C,Banco B,pessoal
2024-12-06,89.22,16:32:25,Banco D,Banco A,pessoal
2024-12-06,768.73,16:47:43,Banco E,Banco C,empresarial
2024-12-06,16.03,16:53:36,Banco B,Banco C,empresarial
2024-12-06,812.75,16:58:39,Banco B,Banco D,empresarial
2024-12-06,901.1,17:05:21,Banco B,Banco E,pessoal
2024-12-06,1270.9,17:15:04,Banco C,Banco A,empresarial
2024-12-06,2161.02,17:33:22,Banco C,Banco B,empresarial
2024-12-06,281.13,18:31:28,Banco D,Banco A,pessoal
2024-12-06,692.3,21:58:26,Banco A,Banco E,pessoal
2024-12-07,479.07,01:25:56,Banco A,Banco E,pessoal
2024-12-07,169.23,01:26:59,Banco C,Banco E,empresarial
2024-12-07,393.33,02:18:38,Banco B,Banco C,empresarial
2024-12-07,151.71,02:54:27,Banco B,Banco A,pessoal
2024-12-07,278.52,03:35:43,Banco B,Banco D,pessoal
2024-12-07,837.79,06:24:44,Banco D,Banco C,pessoal
2024-12-07,474.01,06:35:35,Banco B,Banco A,empresarial
2024-12-07,38.53,08:11:18,Banco A,Banco B,pessoal
2024-12-07,527.56,08:57:39,Banco B,Banco D,pessoal
2024-12-07,300.47,09:04:48,Banco C,Banco A,empresarial
2024-12-07,131.32,09:13:50,Banco A,Banco E,empresarial
2024-12-07,117.16,09:31:07,Banco C,Banco B,pessoal
2024-12-07,563.5,09:41:41,Banco E,Banco C,empresarial
2024-12-07,1102.72,09:42:04,Banco A,Banco C,pessoal
2024-12-07,1332.81,09:47:52,Banco E,Banco B,pessoal
2024-12-07,623.64,10:27:30,Banco E,Banco D,empresarial
2024-12-07,372.43,11:17:55,Banco E,Banco B,empresarial
2024-12-07,189.98,13:00:51,Banco D,Banco A,empresarial
2024-12-07,222.09,16:26:41,Banco B,Banco A,empresarial
2024-12-07,1101.51,17:02:15,Banco C,Banco A,pessoal
2024-12-07,32.82,17:08:28,Banco C,Banco B,empresarial
2024-12-07,946.7,17:22:35,Banco A,Banco C,empresarial
2024-12-07,152.36,17:33:26,Banco A,Banco B,pessoal
2024-12-07,572.27,17:36:48,Banco B,Banco D,empresarial
2024-12-07,258.5,17:52:07,Banco C,Banco B,pessoal
2024-12-07,2.62,18:01:44,Banco A,Banco C,empresarial
2024-12-07,313.66,22:06:43,Banco C,Banco E,empresarial
2024-12-07,209.49,22:06:51,Banco C,Banco B,empresarial
2024-12-07,2590.72,22:22:52,Banco E,Banco D,empresarial
2024-12-07,92.08,22:29:39,Banco B,Banco E,pessoal
2024-12-07,409.5,22:53:55,Banco E,Banco B,pessoal
2024-12-07,539.58,23:06:33,Banco D,Banco A,pessoal
2024-12-07,185.63,23:13:36,Banco C,Banco E,pessoal
2024-12-07,616.76,23:14:11,Banco C,Banco E,empresarial
2024-12-08,163.31,00:00:18,Banco B,Banco E,empresarial
2024-12-08,246.6,01:17:29,Banco E,Banco A,pessoal
2024-12-08,285.99,01:32:25,Banco B,Banco E,pessoal
2024-12-08,600.64,01:37:08,Banco C,Banco A,empresarial
2024-12-08,413.65,02:09:42,Banco C,Banco E,empresarial
2024-12-08,143.81,04:18:28,Banco B,Banco D,empresarial
2024-12-08,552.4,04:41:14,Banco E,Banco A,pessoal
2024-12-08,80.9,05:15:06,Banco C,Banco A,pessoal
2024-12-08,235.76,09:07:08,Banco B,Banco A,empresarial
2024-12-08,693.14,09:15:48,Banco A,Banco C,empresarial
2024-12-08,1049.44,09:24:07,Banco E,Banco D,pessoal
2024-12-08,283.28,09:27:07,Banco A,Banco E,empresarial
2024-12-08,90.08,09:53:43,Banco D,Banco E,empresarial
2024-12-08,103.08,10:03:44,Banco A,Banco B,empresarial
2024-12-08,1185.72,10:32:23,Banco E,Banco B,pessoal
2024-12-08,293.51,10:36:58,Banco A,Banco D,pessoal
2024-12-08,1058.34,12:34:46,Banco C,Banco D,pessoal
2024-12-08,600.63,16:00:27,Banco B,Banco A,pessoal
2024-12-08,727.49,16:01:57,Banco B,Banco D,pessoal
2024-12-08,230.55,16:03:11,Banco B,Banco D,empresarial
2024-12-08,77.2,16:25:56,Banco E,Banco A,empresarial
2024-12-08,29.19,17:07:02,Banco B,Banco D,empresarial
2024-12-08,136.68,17:12:38,Banco D,Banco B,pessoal
2024-12-08,43.62,17:17:46,Banco B,Banco C,empresarial
2024-12-08,16.12,17:33:21,Banco A,Banco E,pessoal
2024-12-08,476.02,17:40:22,Banco E,Banco A,empresarial
2024-12-08,838.29,17:43:58,Banco C,Banco E,pessoal
2024-12-08,320.11,19:37:32,Banco D,Banco C,pessoal
2024-12-08,1215.58,20:28:22,Banco A,Banco D,pessoal
2024-12-08,234.28,20:56:18,Banco E,Banco B,empresarial
2024-12-08,420.3,21:15:27,Banco C,Banco D,pessoal
2024-12-08,617.28,23:06:10,Banco C,Banco E,empresarial
2024-12-09,49.09,01:06:04,Banco E,Banco A,pessoal
2024-12-09,893.21,05:01:59,Banco E,Banco A,empresarial
2024-12-09,278.81,06:42:39,Banco B,Banco C,pessoal
2024-12-09,69.13,07:38:59,Banco E,Banco D,pessoal
2024-12-09,116.15,08:35:57,Banco A,Banco C,empresarial
2024-12-09,115.34,09:27:25,Banco B,Banco D,pessoal
2024-12-09,1070.49,09:31:43,Banco A,Banco E,empresarial
2024-12-09,1427.67,09:34:03,Banco B,Banco D,empresarial
2024-12-09,361.74,09:53:15,Banco B,Banco D,pessoal
2024-12-09,13.78,10:22:21,Banco A,Banco C,empresarial
2024-12-09,262.15,10:31:57,Banco B,Banco E,pessoal
2024-12-09,463.18,10:40:00,Banco B,Banco A,empresarial
2024-12-09,360.04,14:18:04,Banco D,Banco A,pessoal
2024-12-09,31.28,16:05:48,Banco A,Banco B,empresarial
2024-12-09,234.23,16:29:50,Banco B,Banco D,empresarial
2024-12-09,1903.47,16:35:30,Banco B,Banco A,empresarial
2024-12-09,700.53,16:43:32,Banco D,Banco C,pessoal
2024-12-09,853.74,17:05:18,Banco B,Banco A,empresarial
2024-12-09,478.29,17:33:19,Banco E,Banco D,empresarial
2024-12-09,806.93,17:35:52,Banco D,Banco C,empresarial
2024-12-09,355.06,17:50:54,Banco E,Banco D,pessoal
2024-12-09,258.94,22:42:26,Banco A,Banco B,pessoal
2024-12-09,523.62,23:30:23,Banco B,Banco E,empresarial
2024-12-09,1650.24,23:40:13,Banco E,Banco C,empresarial
2024-12-10,429.47,04:29:00,Banco E,Banco C,empresarial
2024-12-10,781.74,05:30:04,Banco E,Banco D,pessoal
2024-12-10,44.77,09:54:26,Banco A,Banco E,pessoal
2024-12-10,910.72,09:56:50,Banco B,Banco A,empresarial
2024-12-10,374.78,10:40:29,Banco A,Banco C,pessoal
2024-12-10,67.88,10:45:47,Banco A,Banco D,pessoal
2024-12-10,118.89,16:05:44,Banco D,Banco B,empresarial
2024-12-10,870.96,16:06:41,Banco C,Banco E,empresarial
2024-12-10,664.49,16:31:05,Banco B,Banco D,pessoal
2024-12-10,1042.87,16:45:22,Banco E,Banco B,empresarial
2024-12-10,310.97,17:02:04,Banco C,Banco B,empresarial
2024-12-10,107.29,17:50:36,Banco E,Banco C,pessoal
2024-12-10,78.53,17:53:23,Banco A,Banco C,empresarial
2024-12-10,1429.37,17:54:10,Banco E,Banco B,pessoal
2024-12-10,21.74,17:57:07,Banco D,Banco A,pessoal
2024-12-11,798.54,02:36:45,Banco D,Banco E,pessoal
2024-12-11,1769.2,09:05:05,Banco D,Banco C,pessoal
2024-12-11,12.84,09:22:08,Banco D,Banco E,pessoal
2024-12-11,524.09,09:23:04,Banco C,Banco B,empresarial
2024-12-11,238.67,09:32:27,Banco C,Banco B,empresarial
2024-12-11,53.58,09:47:28,Banco D,Banco A,empresarial
2024-12-11,627.3,09:52:13,Banco B,Banco E,pessoal
2024-12-11,1099.69,09:52:21,Banco B,Banco D,empresarial
2024-12-11,184.88,09:53:34,Banco A,Banco E,empresarial
2024-12-11,211.04,09:55:26,Banco B,Banco C,empresarial
2024-12-11,1681.25,10:18:47,Banco E,Banco A,pessoal
2024-12-11,1146.44,10:22:20,Banco A,Banco E,pessoal
2024-12-11,83.69,10:50:10,Banco C,Banco D,pessoal
2024-12-11,147.53,11:19:51,Banco A,Banco B,pessoal
2024-12-11,391.75,12:25:18,Banco C,Banco E,empresarial
2024-12-11,489.05,13:23:37,Banco A,Banco C,empresarial
2024-12-11,58.86,13:39:13,Banco D,Banco B,empresarial
2024-12-11,329.58,16:03:32,Banco A,Banco D,empresarial
2024-12-11,55.96,16:11:47,Banco E,Banco C,empresarial
2024-12-11,330.82,16:13:47,Banco E,Banco C,empresarial
2024-12-11,21.94,16:37:34,Banco A,Banco C,empresarial
2024-12-11,1526.08,16:46:51,Banco C,Banco E,pessoal
2024-12-11,415.11,16:47:41,Banco C,Banco B,empresarial
2024-12-11,82.65,16:52:26,Banco D,Banco C,empresarial
2024-12-11,432.08,16:58:13,Banco D,Banco A,empresarial
2024-12-11,90.3,17:35:28,Banco E,Banco C,pessoal
2024-12-11,112.12,17:47:37,Banco E,Banco C,empresarial
2024-12-11,1623.44,17:51:08,Banco E,Banco D,pessoal
2024-12-11,358.82,18:19:31,Banco D,Banco A,pessoal
2024-12-11,499.92,18:47:56,Banco B,Banco C,empresarial
2024-12-11,1259.65,19:15:12,Banco C,Banco B,empresarial
2024-12-11,137.12,19:25:01,Banco B,Banco A,empresarial
2024-12-11,276.59,20:29:43,Banco C,Banco D,empresarial
2024-12-11,762.37,22:03:33,Banco E,Banco B,pessoal
2024-12-11,154.44,23:22:30,Banco D,Banco B,empresarial
2024-12-12,435.68,01:00:02,Banco D,Banco B,empresarial
2024-12-12,1754.98,02:16:45,Banco E,Banco C,pessoal
2024-12-12,293.53,04:00:42,Banco C,Banco E,pessoal
2024-12-12,670.03,05:31:22,Banco E,Banco C,pessoal
2024-12-12,430.57,09:11:28,Banco A,Banco E,pessoal
2024-12-12,630.23,09:36:04,Banco E,Banco D,pessoal
2024-12-12,131.68,09:54:24,Banco D,Banco A,pessoal
2024-12-12,606.4,10:09:50,Banco A,Banco B,empresarial
2024-12-12,892.89,10:34:32,Banco D,Banco A,empresarial
2024-12-12,44.24,10:48:31,Banco E,Banco D,empresarial
2024-12-12,603.07,10:51:41,Banco C,Banco D,empresarial
2024-12-12,300.94,10:58:43,Banco C,Banco A,pessoal
2024-12-12,121.68,11:49:53,Banco A,Banco B,pessoal
2024-12-12,1655.48,16:29:00,Banco A,Banco B,empresarial
2024-12-12,150.6,17:17:00,Banco A,Banco B,pessoal
2024-12-12,151.71,17:29:27,Banco E,Banco A,pessoal
2024-12-12,644.11,17:33:15,Banco A,Banco C,pessoal
2024-12-12,774.85,17:36:19,Banco A,Banco E,empresarial
2024-12-13,220.26,00:00:56,Banco C,Banco A,empresarial
2024-12-13,398.77,01:45:19,Banco B,Banco D,empresarial
2024-12-13,341.51,02:39:04,Banco D,Banco E,empresarial
2024-12-13,50.61,02:52:49,Banco C,Banco E,pessoal
2024-12-13,401.39,03:12:41,Banco A,Banco B,empresarial
2024-12-13,388.24,03:17:56,Banco D,Banco E,empresarial
2024-12-13,843.55,08:53:28,Banco B,Banco A,empresarial
2024-12-13,225.19,09:07:41,Banco B,Banco E,pessoal
2024-12-13,475.04,09:40:41,Banco B,Banco D,pessoal
2024-12-13,1094.94,10:11:07,Banco B,Banco E,pessoal
2024-12-13,215.28,10:37:56,Banco A,Banco D,pessoal
2024-12-13,560.46,10:46:32,Banco C,Banco B,empresarial
2024-12-13,81.1,10:49:10,Banco C,Banco D,empresarial
2024-12-13,8.91,10:54:21,Banco E,Banco B,pessoal
2024-12-13,544.64,10:59:57,Banco A,Banco D,pessoal
2024-12-13,564.96,11:10:52,Banco C,Banco B,empresarial
2024-12-13,604.07,12:21:59,Banco E,Banco B,empresarial
2024-12-13,476.8,13:54:34,Banco B,Banco A,pessoal
2024-12-13,545.65,16:02:44,Banco D,Banco C,pessoal
2024-12-13,41.76,16:18:39,Banco B,Banco E,pessoal
2024-12-13,796.62,16:28:42,Banco C,Banco A,empresarial
2024-12-13,203.95,16:44:09,Banco A,Banco C,pessoal
2024-12-13,168.82,16:52:55,Banco E,Banco A,empresarial
2024-12-13,4129.87,16:57:06,Banco D,Banco E,empresarial
2024-12-13,513.84,17:04:38,Banco A,Banco D,pessoal
2024-12-13,296.5,17:16:13,Banco C,Banco A,pessoal
2024-12-13,821.49,17:22:06,Banco B,Banco D,pessoal
2024-12-13,258.62,17:29:37,Banco B,Banco E,pessoal
2024-12-13,1766.26,17:33:31,Banco A,Banco E,empresarial
2024-12-13,42.71,17:52:42,Banco B,Banco E,pessoal
2024-12-13,675.45,17:53:51,Banco E,Banco B,empresarial
2024-12-13,626.56,17:58:51,Banco A,Banco C,pessoal
2024-12-13,419.25,18:45:18,Banco B,Banco D,pessoal
2024-12-13,482.75,19:15:06,Banco A,Banco C,empresarial
2024-12-13,41.58,19:45:15,Banco A,Banco B,pessoal
2024-12-13,71.01,20:19:56,Banco D,Banco B,empresarial
2024-12-13,1828.01,21:04:19,Banco D,Banco A,pessoal
2024-12-13,239.27,22:36:11,Banco B,Banco C,pessoal
2024-12-14,790.98,05:40:53,Banco C,Banco E,empresarial
2024-12-14,221.9,06:12:53,Banco B,Banco A,empresarial
2024-12-14,38.2,06:42:39,Banco D,Banco C,pessoal
2024-12-14,1426.95,08:35:01,Banco A,Banco D,empresarial
2024-12-14,541.84,09:17:32,Banco E,Banco B,empresarial
2024-12-14,377.28,09:18:34,Banco A,Banco D,pessoal
2024-12-14,182.92,09:23:30,Banco D,Banco A,pessoal
2024-12-14,364.82,09:36:37,Banco E,Banco B,pessoal
2024-12-14,327.82,09:44:09,Banco D,Banco A,empresarial
2024-12-14,69.83,09:54:22,Banco D,Banco C,empresarial
2024-12-14,18.06,10:04:24,Banco C,Banco D,pessoal
2024-12-14,365.85,10:26:05,Banco C,Banco A,pessoal
2024-12-14,1009.96,10:42:27,Banco A,Banco B,empresarial
2024-12-14,387.11,11:03:05,Banco C,Banco E,empresarial
2024-12-14,1367.56,11:24:20,Banco B,Banco D,pessoal
2024-12-14,326.62,15:38:28,Banco E,Banco C,pessoal
2024-12-14,675.91,15:47:27,Banco A,Banco B,pessoal
2024-12-14,12.56,15:53:52,Banco D,Banco B,empresarial
2024-12-14,729.04,16:10:22,Banco A,Banco D,pessoal
2024-12-14,612.41,16:23:31,Banco A,Banco E,empresarial
2024-12-14,194.04,16:41:54,Banco C,Banco B,empresarial
2024-12-14,346.12,16:51:32,Banco B,Banco E,pessoal
2024-12-14,558.37,17:05:55,Banco B,Banco C,empresarial
2024-12-14,10.4,17:22:55,Banco C,Banco E,pessoal
2024-12-14,39.85,17:25:37,Banco C,Banco D,pessoal
2024-12-14,41.55,17:51:12,Banco D,Banco E,empresarial
2024-12-14,1066.42,20:19:07,Banco C,Banco E,pessoal
2024-12-14,1099.15,22:09:15,Banco C,Banco B,pessoal
2024-12-15,34.45,01:59:05,Banco D,Banco C,pessoal
2024-12-15,350.93,03:27:00,Banco E,Banco B,pessoal
2024-12-15,11.16,08:53:20,Banco D,Banco E,pessoal
2024-12-15,323.97,09:26:37,Banco D,Banco A,pessoal
2024-12-15,1659.59,09:27:09,Banco A,Banco D,pessoal
2024-12-15,140.48,10:03:47,Banco D,Banco C,empresarial
2024-12-15,13.36,10:24:29,Banco B,Banco A,pessoal
2024-12-15,114.88,10:37:28,Banco D,Banco C,pessoal
2024-12-15,1326.66,10:43:56,Banco D,Banco A,empresarial
2024-12-15,157.36,14:14:15,Banco D,Banco E,empresarial
2024-12-15,1477.01,14:28:05,Banco D,Banco A,pessoal
2024-12-15,862.39,14:56:51,Banco B,Banco D,empresarial
2024-12-15,271.13,16:24:51,Banco A,Banco D,pessoal
2024-12-15,2021.89,17:42:17,Banco C,Banco E,pessoal
2024-12-15,87.54,18:35:33,Banco D,Banco E,empresarial
2024-12-15,220.9,19:51:57,Banco A,Banco B,pessoal
2024-12-15,14.49,19:57:41,Banco B,Banco D,pessoal
2024-12-15,625.89,20:04:06,Banco D,Banco C,pessoal
2024-12-15,378.62,20:59:29,Banco A,Banco C,empresarial
2024-12-15,1068.99,21:33:20,Banco C,Banco E,empresarial
2024-12-15,388.96,22:39:51,Banco E,Banco B,empresarial
2024-12-15,314.91,22:40:34,Banco B,Banco D,pessoal
2024-12-15,956.97,23:11:04,Banco B,Banco A,empresarial
2024-12-15,1619.29,23:19:36,Banco D,Banco B,pessoal
