valor_transacao,data,hora,tipo_transacao,origem,destino
"R$ 8,104.77",fev_2023,6,pessoal,Salvador,Cuiabá
"R$ 10,349.87",ago_2023,21,pessoal,Vitória,Recife
R$ 209.02,set_2023,3,pessoal,Manaus,Goiânia
"R$ 71,761.03",dez_2023,19,empresarial,Rio Branco,Cuiabá
"R$ 5,668.71",ago_2023,15,pessoal,Aracaju,Boa Vista
"R$ 16,629.18",abr_2023,18,pessoal,Belém,João Pessoa
"R$ 61,480.14",dez_2023,3,empresarial,Florianópolis,Cuiabá
"R$ 8,241.25",jul_2023,16,pessoal,Porto Alegre,Recife
"R$ 84,935.66",abr_2023,16,empresarial,Curitiba,Fortaleza
"R$ 83,401.34",dez_2023,23,empresarial,João Pessoa,Belo Horizonte
"R$ 2,452.17",out_2023,18,pessoal,Palmas,Florianópolis
"R$ 63,062.27",jun_2023,3,empresarial,Maceió,Natal
"R$ 96,728.30",fev_2023,8,empresarial,Salvador,Rio Branco
"R$ 88,438.69",dez_2023,13,empresarial,Cuiabá,João Pessoa
"R$ 32,790.86",set_2023,3,empresarial,Goiânia,Aracaju
"R$ 66,311.20",mar_2023,1,empresarial,Natal,Belém
"R$ 3,858.17",dez_2023,16,pessoal,Belém,Belo Horizonte
"R$ 2,928.86",dez_2023,17,pessoal,Rio Branco,Cuiabá
"R$ 92,400.53",ago_2023,4,empresarial,Belém,São Luís
"R$ 78,320.08",out_2023,5,empresarial,Salvador,São Luís
"R$ 51,927.42",dez_2023,4,empresarial,Macapá,Rio de Janeiro
"R$ 38,153.16",jun_2023,2,empresarial,Natal,Palmas
"R$ 75,771.76",set_2023,21,empresarial,Florianópolis,Salvador
"R$ 16,966.92",ago_2023,13,empresarial,Rio Branco,Recife
"R$ 98,121.61",jan_2023,4,empresarial,São Luís,Goiânia
"R$ 13,690.49",jun_2023,20,pessoal,Goiânia,Salvador
"R$ 52,605.73",abr_2023,22,empresarial,Curitiba,Rio de Janeiro
"R$ 77,957.70",jun_2023,5,empresarial,Teresina,Brasília
"R$ 3,820.55",fev_2023,13,pessoal,Belo Horizonte,Aracaju
"R$ 1,878.18",set_2023,21,pessoal,Vitória,Cuiabá
"R$ 67,634.67",set_2023,19,empresarial,Curitiba,Maceió
"R$ 12,765.19",abr_2023,13,pessoal,Rio Branco,Florianópolis
"R$ 46,381.78",dez_2023,4,empresarial,Campo Grande,Palmas
"R$ 9,642.33",mai_2023,16,pessoal,Florianópolis,Vitória
"R$ 5,997.25",jan_2023,8,pessoal,Palmas,Natal
"R$ 3,762.45",jun_2023,12,pessoal,João Pessoa,Belo Horizonte
"R$ 93,095.24",out_2023,7,empresarial,Porto Alegre,Campo Grande
"R$ 12,995.41",out_2023,0,pessoal,Porto Velho,Cuiabá
"R$ 10,158.50",abr_2023,11,pessoal,Palmas,Vitória
"R$ 18,000.38",fev_2023,9,pessoal,Rio de Janeiro,João Pessoa
"R$ 17,217.97",out_2023,7,pessoal,Salvador,Cuiabá
"R$ 67,741.13",mar_2023,0,empresarial,São Paulo,Belém
"R$ 12,134.42",set_2023,5,pessoal,Florianópolis,Aracaju
"R$ 65,589.43",set_2023,18,empresarial,Maceió,Teresina
"R$ 27,107.45",nov_2023,18,empresarial,João Pessoa,Palmas
"R$ 57,532.23",ago_2023,23,empresarial,Belém,João Pessoa
"R$ 52,443.04",fev_2023,6,empresarial,Rio de Janeiro,Brasília
"R$ 8,099.81",nov_2023,9,pessoal,Campo Grande,Cuiabá
"R$ 16,275.76",mar_2023,2,pessoal,Vitória,Brasília
"R$ 71,974.93",fev_2023,23,empresarial,Palmas,Recife
"R$ 83,855.69",abr_2023,8,empresarial,Boa Vista,Aracaju
"R$ 75,835.33",mai_2023,13,empresarial,Salvador,Aracaju
"R$ 11,261.88",dez_2023,6,pessoal,Brasília,Curitiba
"R$ 33,514.17",fev_2023,21,empresarial,Belém,Aracaju
"R$ 32,768.16",jun_2023,2,empresarial,Macapá,Fortaleza
"R$ 5,947.42",abr_2023,7,pessoal,Recife,Porto Alegre
"R$ 9,133.38",fev_2023,14,empresarial,Rio de Janeiro,Natal
"R$ 15,396.57",nov_2023,1,pessoal,Macapá,Rio de Janeiro
"R$ 19,997.32",fev_2023,15,pessoal,São Paulo,Maceió
"R$ 14,613.63",dez_2023,4,pessoal,Belo Horizonte,Aracaju
"R$ 2,205.77",jan_2023,17,pessoal,Maceió,Cuiabá
"R$ 9,690.69",dez_2023,16,pessoal,Cuiabá,Goiânia
R$ 526.79,jun_2023,8,pessoal,Cuiabá,Florianópolis
R$ 574.33,nov_2023,9,pessoal,Macapá,Boa Vista
"R$ 16,331.01",set_2023,23,pessoal,Cuiabá,Aracaju
"R$ 27,798.59",out_2023,5,empresarial,Rio Branco,Belo Horizonte
"R$ 66,272.04",fev_2023,13,empresarial,Porto Velho,Manaus
"R$ 9,512.93",fev_2023,12,empresarial,Florianópolis,Porto Alegre
"R$ 51,831.29",abr_2023,18,empresarial,Rio Branco,Cuiabá
"R$ 30,908.81",nov_2023,20,empresarial,São Luís,Cuiabá
"R$ 25,701.06",fev_2023,5,empresarial,Rio de Janeiro,Belém
"R$ 11,791.24",mar_2023,16,pessoal,Macapá,Belo Horizonte
"R$ 15,645.75",jun_2023,14,pessoal,Natal,Brasília
"R$ 97,594.77",jul_2023,20,empresarial,São Luís,Palmas
"R$ 56,584.02",fev_2023,5,empresarial,Salvador,Natal
"R$ 7,030.65",mai_2023,6,pessoal,São Luís,Palmas
"R$ 10,038.58",jan_2023,6,pessoal,Vitória,Porto Alegre
"R$ 67,859.53",nov_2023,18,empresarial,Campo Grande,Rio de Janeiro
"R$ 17,470.17",ago_2023,11,pessoal,Macapá,Porto Alegre
"R$ 10,595.85",mar_2023,15,pessoal,São Luís,Salvador
"R$ 17,133.35",nov_2023,1,pessoal,São Paulo,Boa Vista
"R$ 50,370.91",set_2023,0,empresarial,Florianópolis,Porto Alegre
"R$ 74,738.73",fev_2023,14,empresarial,Salvador,Teresina
"R$ 13,387.18",fev_2023,23,pessoal,Rio Branco,Natal
"R$ 3,759.37",nov_2023,19,pessoal,Salvador,Teresina
"R$ 48,616.09",jul_2023,0,empresarial,Macapá,Maceió
"R$ 21,502.52",abr_2023,17,empresarial,Belém,Porto Velho
"R$ 10,364.49",out_2023,22,pessoal,São Paulo,Natal
"R$ 6,441.69",jul_2023,15,pessoal,Vitória,Brasília
"R$ 33,350.79",jan_2023,16,empresarial,São Paulo,Boa Vista
"R$ 12,193.36",dez_2023,18,pessoal,Belém,Salvador
"R$ 26,395.46",abr_2023,17,empresarial,Palmas,Florianópolis
"R$ 92,038.18",jul_2023,21,empresarial,Boa Vista,Belém
"R$ 11,406.41",jan_2023,18,pessoal,Porto Velho,Maceió
"R$ 1,604.29",mai_2023,4,pessoal,Campo Grande,Manaus
"R$ 2,480.86",jan_2023,23,pessoal,Fortaleza,Cuiabá
"R$ 3,966.21",jan_2023,18,pessoal,Rio de Janeiro,Campo Grande
"R$ 3,970.00",fev_2023,11,pessoal,Boa Vista,Fortaleza
"R$ 5,255.86",abr_2023,12,pessoal,Teresina,Porto Velho
"R$ 5,224.72",jun_2023,3,pessoal,Recife,Manaus
"R$ 10,848.19",nov_2023,20,pessoal,São Paulo,Teresina
"R$ 6,388.74",ago_2023,8,pessoal,Brasília,Belo Horizonte
"R$ 3,772.34",mar_2023,6,pessoal,Goiânia,Macapá
"R$ 15,207.52",abr_2023,7,pessoal,Aracaju,Natal
"R$ 16,275.45",jul_2023,16,pessoal,Aracaju,Manaus
"R$ 6,886.07",jan_2023,23,pessoal,São Paulo,Cuiabá
"R$ 88,847.92",mar_2023,14,empresarial,São Paulo,Recife
"R$ 1,902.22",out_2023,20,empresarial,Salvador,Porto Velho
"R$ 94,290.45",jan_2023,7,empresarial,Curitiba,Macapá
"R$ 68,998.97",nov_2023,13,empresarial,Cuiabá,Maceió
"R$ 15,816.36",set_2023,1,empresarial,João Pessoa,Macapá
"R$ 10,173.83",jan_2023,5,pessoal,Palmas,Goiânia
"R$ 39,042.54",fev_2023,7,empresarial,São Paulo,Recife
"R$ 15,409.66",jan_2023,11,pessoal,Goiânia,Belém
"R$ 92,682.36",ago_2023,2,empresarial,Rio Branco,João Pessoa
"R$ 16,237.13",nov_2023,5,pessoal,São Luís,Belo Horizonte
"R$ 8,821.89",jan_2023,14,pessoal,Rio de Janeiro,Aracaju
"R$ 16,948.90",dez_2023,9,pessoal,Teresina,Brasília
"R$ 44,313.89",mai_2023,7,empresarial,Fortaleza,Curitiba
"R$ 66,513.18",mai_2023,20,empresarial,Recife,Fortaleza
"R$ 21,707.65",abr_2023,21,empresarial,Teresina,Aracaju
"R$ 37,477.84",mai_2023,15,empresarial,Teresina,São Luís
"R$ 30,680.15",set_2023,2,empresarial,Vitória,Belo Horizonte
"R$ 88,481.05",mar_2023,15,empresarial,Recife,Maceió
"R$ 18,720.51",fev_2023,0,empresarial,Salvador,Curitiba
"R$ 10,622.14",set_2023,21,pessoal,Goiânia,Maceió
"R$ 71,344.35",abr_2023,10,empresarial,Fortaleza,Salvador
"R$ 18,412.16",dez_2023,13,pessoal,Belo Horizonte,Teresina
"R$ 3,948.60",fev_2023,21,pessoal,Rio de Janeiro,São Paulo
"R$ 11,740.14",set_2023,19,pessoal,Salvador,Macapá
"R$ 6,517.18",mai_2023,23,pessoal,Manaus,Campo Grande
"R$ 11,671.70",set_2023,13,pessoal,Porto Alegre,Manaus
"R$ 73,671.78",jul_2023,11,empresarial,Boa Vista,Porto Velho
"R$ 15,367.31",mai_2023,4,pessoal,Recife,Florianópolis
"R$ 91,165.32",dez_2023,13,empresarial,Campo Grande,Rio Branco
"R$ 36,701.18",fev_2023,5,empresarial,Rio de Janeiro,Boa Vista
R$ 559.11,mai_2023,6,pessoal,Palmas,Rio de Janeiro
"R$ 7,562.26",mar_2023,3,pessoal,São Paulo,Palmas
"R$ 47,961.25",set_2023,1,empresarial,Campo Grande,São Luís
"R$ 13,613.35",fev_2023,20,pessoal,Manaus,São Paulo
"R$ 19,830.99",dez_2023,17,pessoal,Maceió,Belo Horizonte
"R$ 64,264.52",mar_2023,4,empresarial,Florianópolis,Maceió
"R$ 17,831.97",nov_2023,16,pessoal,Goiânia,Curitiba
"R$ 91,983.93",mai_2023,1,empresarial,Rio de Janeiro,Teresina
"R$ 15,922.15",dez_2023,16,empresarial,São Luís,Porto Alegre
"R$ 14,443.25",fev_2023,19,pessoal,Palmas,Fortaleza
"R$ 86,109.48",set_2023,3,empresarial,Salvador,Porto Velho
"R$ 6,965.69",mar_2023,8,empresarial,Boa Vista,Natal
"R$ 19,594.70",mar_2023,22,pessoal,Porto Alegre,São Paulo
"R$ 2,117.85",jul_2023,19,empresarial,Boa Vista,Salvador
"R$ 13,322.50",mar_2023,2,pessoal,Natal,Cuiabá
"R$ 19,517.53",ago_2023,12,empresarial,Natal,Brasília
"R$ 39,159.42",abr_2023,1,empresarial,Boa Vista,Maceió
"R$ 38,883.37",dez_2023,22,empresarial,Maceió,Boa Vista
"R$ 15,967.38",jan_2023,18,empresarial,São Luís,Porto Velho
"R$ 18,116.31",nov_2023,14,pessoal,Fortaleza,Macapá
"R$ 56,740.79",jul_2023,13,empresarial,Salvador,Porto Velho
"R$ 19,326.77",fev_2023,21,pessoal,Salvador,Recife
"R$ 58,010.87",set_2023,14,empresarial,Porto Velho,Palmas
"R$ 3,364.64",dez_2023,23,pessoal,Macapá,Manaus
"R$ 19,069.89",abr_2023,5,pessoal,Rio Branco,São Luís
"R$ 2,024.43",jul_2023,17,empresarial,Belém,Maceió
"R$ 5,874.79",nov_2023,15,pessoal,Cuiabá,Porto Alegre
"R$ 17,147.67",nov_2023,21,pessoal,Cuiabá,Salvador
"R$ 76,086.18",mai_2023,23,empresarial,Brasília,Manaus
"R$ 20,081.49",abr_2023,10,empresarial,São Luís,Porto Alegre
"R$ 91,221.46",abr_2023,9,empresarial,Vitória,Boa Vista
"R$ 22,905.05",jul_2023,7,empresarial,Cuiabá,Brasília
"R$ 10,636.50",ago_2023,2,pessoal,Macapá,São Paulo
"R$ 3,216.30",abr_2023,15,empresarial,Maceió,Campo Grande
"R$ 73,241.61",set_2023,16,empresarial,Goiânia,São Paulo
"R$ 9,597.15",jan_2023,9,pessoal,Goiânia,Teresina
"R$ 9,700.12",ago_2023,8,pessoal,Belo Horizonte,Vitória
"R$ 89,523.76",mar_2023,5,empresarial,Florianópolis,Salvador
"R$ 83,837.98",ago_2023,20,empresarial,Brasília,Manaus
"R$ 2,512.03",fev_2023,23,pessoal,Belém,Natal
"R$ 70,964.28",ago_2023,17,empresarial,Fortaleza,Cuiabá
"R$ 60,688.38",fev_2023,6,empresarial,Salvador,Boa Vista
R$ 313.50,fev_2023,6,pessoal,Belo Horizonte,São Paulo
"R$ 94,070.56",fev_2023,20,empresarial,Rio de Janeiro,Belo Horizonte
"R$ 13,999.96",jan_2023,11,pessoal,Fortaleza,Campo Grande
"R$ 10,056.55",mai_2023,4,pessoal,Recife,Curitiba
"R$ 8,454.61",jul_2023,4,pessoal,Belém,Florianópolis
"R$ 6,286.00",out_2023,20,pessoal,Macapá,Campo Grande
"R$ 18,323.07",fev_2023,10,pessoal,Belo Horizonte,Curitiba
"R$ 94,274.10",abr_2023,13,empresarial,Aracaju,Fortaleza
"R$ 42,614.06",ago_2023,0,empresarial,Macapá,Recife
"R$ 77,508.94",mar_2023,9,empresarial,Rio de Janeiro,Aracaju
"R$ 11,695.85",fev_2023,20,pessoal,Rio de Janeiro,Cuiabá
"R$ 17,206.47",nov_2023,23,pessoal,Fortaleza,Rio Branco
"R$ 2,400.11",abr_2023,23,pessoal,Rio de Janeiro,Macapá
"R$ 21,217.83",out_2023,19,empresarial,Rio Branco,Manaus
"R$ 69,366.78",out_2023,20,empresarial,Teresina,Belo Horizonte
"R$ 48,149.14",dez_2023,7,empresarial,Maceió,Teresina
"R$ 71,363.74",mar_2023,0,empresarial,Porto Alegre,Rio de Janeiro
"R$ 19,873.50",out_2023,19,pessoal,Belo Horizonte,Macapá
"R$ 16,377.14",nov_2023,15,pessoal,Recife,Brasília
"R$ 6,373.13",mar_2023,14,pessoal,Palmas,Porto Velho
"R$ 48,739.97",abr_2023,0,empresarial,Cuiabá,Natal
"R$ 19,155.55",mar_2023,15,empresarial,São Luís,Maceió
"R$ 5,695.71",jun_2023,5,pessoal,Manaus,Salvador
"R$ 70,123.92",jan_2023,19,empresarial,Fortaleza,Florianópolis
"R$ 1,644.81",ago_2023,17,pessoal,Porto Velho,Curitiba
"R$ 18,176.88",dez_2023,14,empresarial,Belo Horizonte,Recife
"R$ 90,588.51",mar_2023,3,empresarial,Salvador,Curitiba
"R$ 82,421.29",mai_2023,13,empresarial,Brasília,Vitória
"R$ 57,802.57",ago_2023,4,empresarial,Porto Velho,Macapá
"R$ 12,694.36",mai_2023,10,pessoal,Teresina,Aracaju
"R$ 13,612.72",ago_2023,1,pessoal,Aracaju,Goiânia
"R$ 12,447.49",mai_2023,7,empresarial,Palmas,Maceió
"R$ 1,882.28",set_2023,22,pessoal,Campo Grande,Porto Alegre
"R$ 16,650.58",jun_2023,18,empresarial,Palmas,Campo Grande
"R$ 7,725.67",mar_2023,5,pessoal,Florianópolis,Recife
"R$ 19,182.62",set_2023,2,pessoal,São Luís,São Paulo
"R$ 99,737.13",mai_2023,16,empresarial,Fortaleza,Maceió
"R$ 41,523.29",jul_2023,5,empresarial,Belo Horizonte,João Pessoa
"R$ 4,073.19",jul_2023,19,pessoal,São Luís,Florianópolis
"R$ 11,672.27",mar_2023,9,pessoal,Florianópolis,Rio Branco
"R$ 44,764.95",mar_2023,7,empresarial,Rio Branco,Maceió
R$ 607.02,jan_2023,3,pessoal,Porto Velho,Brasília
"R$ 13,167.70",ago_2023,21,pessoal,Brasília,Campo Grande
"R$ 92,365.38",mar_2023,18,empresarial,Curitiba,Cuiabá
"R$ 42,617.88",dez_2023,15,empresarial,Fortaleza,Rio Branco
"R$ 96,464.09",jun_2023,18,empresarial,Campo Grande,Rio Branco
"R$ 15,518.61",mar_2023,4,empresarial,Porto Velho,Maceió
"R$ 11,108.98",jun_2023,5,pessoal,Porto Alegre,Macapá
"R$ 7,554.31",jul_2023,23,pessoal,Rio de Janeiro,Goiânia
"R$ 12,985.49",nov_2023,7,pessoal,Recife,Fortaleza
"R$ 12,159.58",mar_2023,7,empresarial,Goiânia,Rio de Janeiro
"R$ 8,359.71",jun_2023,17,empresarial,Natal,Porto Alegre
"R$ 8,077.93",jul_2023,17,empresarial,Porto Velho,Natal
"R$ 10,559.26",ago_2023,4,empresarial,Aracaju,Rio Branco
"R$ 70,363.30",abr_2023,2,empresarial,Manaus,Rio de Janeiro
"R$ 39,570.02",mai_2023,12,empresarial,Belo Horizonte,Fortaleza
"R$ 14,941.81",dez_2023,6,empresarial,Boa Vista,Goiânia
"R$ 52,470.00",set_2023,5,empresarial,Rio Branco,Palmas
"R$ 90,638.88",jul_2023,12,empresarial,João Pessoa,Teresina
"R$ 14,318.03",ago_2023,12,pessoal,São Luís,Maceió
"R$ 89,895.71",jan_2023,0,empresarial,São Paulo,Aracaju
"R$ 45,080.09",jan_2023,19,empresarial,Salvador,Campo Grande
"R$ 50,108.32",mar_2023,0,empresarial,Florianópolis,Aracaju
"R$ 18,719.25",mai_2023,7,pessoal,Teresina,Fortaleza
"R$ 7,884.57",jan_2023,5,pessoal,Vitória,Belo Horizonte
"R$ 16,344.69",out_2023,22,empresarial,Aracaju,Boa Vista
"R$ 12,892.56",jul_2023,21,pessoal,Maceió,Florianópolis
"R$ 97,596.01",out_2023,14,empresarial,Aracaju,Maceió
"R$ 19,112.24",mai_2023,11,pessoal,Vitória,Belém
"R$ 25,532.24",dez_2023,5,empresarial,Fortaleza,Goiânia
"R$ 14,211.58",jun_2023,18,pessoal,Recife,Belém
"R$ 64,320.65",set_2023,9,empresarial,Maceió,São Paulo
"R$ 10,680.89",nov_2023,22,pessoal,Porto Alegre,Maceió
"R$ 51,856.01",set_2023,22,empresarial,João Pessoa,Palmas
"R$ 34,755.83",set_2023,15,empresarial,Campo Grande,Rio de Janeiro
"R$ 36,932.61",nov_2023,15,empresarial,João Pessoa,Recife
"R$ 66,162.32",ago_2023,18,empresarial,Maceió,Florianópolis
"R$ 12,521.74",set_2023,4,pessoal,Vitória,Campo Grande
"R$ 50,273.36",set_2023,5,empresarial,Macapá,João Pessoa
"R$ 80,756.64",mai_2023,19,empresarial,Cuiabá,São Luís
"R$ 5,535.24",fev_2023,18,pessoal,Rio de Janeiro,Natal
"R$ 7,993.62",nov_2023,10,pessoal,Curitiba,Porto Alegre
"R$ 29,178.20",abr_2023,15,empresarial,São Luís,Salvador
"R$ 71,247.31",dez_2023,20,empresarial,Florianópolis,Porto Alegre
"R$ 13,167.38",abr_2023,3,empresarial,Porto Alegre,Florianópolis
"R$ 30,494.03",jun_2023,5,empresarial,Salvador,Brasília
"R$ 29,760.12",out_2023,5,empresarial,Recife,Brasília
"R$ 19,208.11",nov_2023,13,pessoal,Goiânia,São Luís
"R$ 11,385.06",jun_2023,14,pessoal,Curitiba,Natal
"R$ 7,267.80",jan_2023,3,pessoal,Brasília,Fortaleza
"R$ 15,224.24",mar_2023,12,pessoal,Manaus,Rio de Janeiro
"R$ 35,390.93",ago_2023,16,empresarial,Porto Alegre,Rio de Janeiro
"R$ 9,218.36",dez_2023,10,pessoal,Porto Velho,Salvador
"R$ 87,142.52",dez_2023,23,empresarial,Goiânia,Rio Branco
"R$ 2,878.12",mai_2023,9,pessoal,São Paulo,Natal
"R$ 14,002.03",mar_2023,12,pessoal,Aracaju,Rio de Janeiro
"R$ 41,335.20",mar_2023,11,empresarial,Macapá,Maceió
"R$ 19,890.67",out_2023,2,pessoal,Campo Grande,Boa Vista
"R$ 6,936.02",jun_2023,19,pessoal,Manaus,Aracaju
"R$ 6,214.72",set_2023,16,empresarial,Porto Velho,Porto Alegre
"R$ 56,212.07",mai_2023,5,empresarial,Rio de Janeiro,Natal
"R$ 12,009.75",mai_2023,12,pessoal,João Pessoa,São Luís
"R$ 99,824.12",jul_2023,6,empresarial,João Pessoa,Aracaju
"R$ 91,477.87",nov_2023,19,empresarial,Manaus,São Luís
"R$ 10,723.85",jul_2023,15,pessoal,Brasília,Cuiabá
"R$ 14,242.30",dez_2023,7,pessoal,Rio Branco,Fortaleza
"R$ 17,533.19",mai_2023,20,pessoal,Vitória,Boa Vista
"R$ 19,580.29",nov_2023,3,pessoal,Belo Horizonte,São Paulo
"R$ 64,293.39",jan_2023,18,empresarial,Goiânia,Porto Velho
R$ 87.51,out_2023,10,pessoal,Manaus,Goiânia
"R$ 11,676.61",ago_2023,0,pessoal,Aracaju,Belém
"R$ 1,824.91",out_2023,16,pessoal,São Luís,Boa Vista
"R$ 5,558.26",abr_2023,19,pessoal,Rio de Janeiro,Belo Horizonte
"R$ 9,967.42",dez_2023,18,pessoal,Belo Horizonte,Vitória
"R$ 91,554.38",jul_2023,9,empresarial,Fortaleza,Goiânia
"R$ 65,799.61",jan_2023,21,empresarial,Salvador,Palmas
"R$ 68,659.46",jun_2023,19,empresarial,Rio Branco,São Paulo
"R$ 76,532.46",out_2023,11,empresarial,Campo Grande,Aracaju
"R$ 18,783.29",jun_2023,2,pessoal,Salvador,Brasília
"R$ 18,492.06",fev_2023,23,pessoal,Rio de Janeiro,Rio Branco
"R$ 1,755.90",jul_2023,1,pessoal,Salvador,Cuiabá
"R$ 12,152.97",dez_2023,1,empresarial,Curitiba,Manaus
"R$ 29,712.98",out_2023,14,empresarial,Rio de Janeiro,Belo Horizonte
"R$ 3,866.42",fev_2023,17,empresarial,Fortaleza,Salvador
"R$ 18,027.99",nov_2023,4,pessoal,João Pessoa,Maceió
"R$ 91,497.36",abr_2023,19,empresarial,Brasília,Teresina
"R$ 15,867.34",jul_2023,15,pessoal,Rio de Janeiro,Vitória
"R$ 16,549.55",jan_2023,7,pessoal,Maceió,São Paulo
"R$ 14,815.44",nov_2023,4,empresarial,Curitiba,Campo Grande
"R$ 76,724.04",abr_2023,4,empresarial,Vitória,Rio de Janeiro
"R$ 22,985.95",jun_2023,8,empresarial,Florianópolis,Recife
"R$ 48,302.14",ago_2023,6,empresarial,Belo Horizonte,Salvador
"R$ 52,965.16",out_2023,11,empresarial,Manaus,João Pessoa
"R$ 20,164.59",mai_2023,15,empresarial,Rio Branco,João Pessoa
"R$ 17,156.80",fev_2023,14,pessoal,João Pessoa,São Luís
"R$ 49,961.86",fev_2023,13,empresarial,Rio de Janeiro,Curitiba
"R$ 16,784.43",abr_2023,20,empresarial,São Luís,Goiânia
"R$ 97,836.58",dez_2023,0,empresarial,Curitiba,Vitória
"R$ 12,525.57",ago_2023,11,pessoal,Rio Branco,Aracaju
"R$ 7,440.82",jun_2023,1,pessoal,Natal,Goiânia
"R$ 31,681.43",ago_2023,15,empresarial,Campo Grande,São Luís
"R$ 9,266.09",set_2023,13,pessoal,Manaus,Recife
"R$ 12,671.12",jul_2023,11,empresarial,Boa Vista,Porto Alegre
"R$ 40,999.54",nov_2023,22,empresarial,Florianópolis,Maceió
"R$ 3,723.13",ago_2023,0,pessoal,Palmas,Natal
"R$ 3,686.14",set_2023,16,pessoal,Teresina,São Paulo
"R$ 92,442.23",fev_2023,11,empresarial,São Paulo,Palmas
"R$ 25,955.11",jun_2023,22,empresarial,Rio de Janeiro,Goiânia
"R$ 96,468.63",out_2023,4,empresarial,São Luís,Goiânia
"R$ 9,670.59",fev_2023,17,pessoal,Salvador,São Luís
"R$ 35,618.18",jun_2023,11,empresarial,Belo Horizonte,Manaus
"R$ 10,373.89",jun_2023,9,pessoal,João Pessoa,Recife
"R$ 93,936.43",out_2023,2,empresarial,Vitória,Maceió
"R$ 25,668.55",nov_2023,6,empresarial,Belo Horizonte,João Pessoa
"R$ 9,642.85",fev_2023,4,pessoal,Fortaleza,Florianópolis
"R$ 71,388.82",nov_2023,8,empresarial,Rio de Janeiro,Recife
"R$ 87,152.41",nov_2023,0,empresarial,Goiânia,Palmas
"R$ 49,894.28",jun_2023,18,empresarial,Florianópolis,Porto Alegre
"R$ 9,681.38",nov_2023,0,pessoal,Boa Vista,Rio de Janeiro
"R$ 17,636.42",mai_2023,11,pessoal,Campo Grande,Belo Horizonte
"R$ 92,341.74",ago_2023,13,empresarial,Porto Alegre,Cuiabá
"R$ 64,915.57",abr_2023,8,empresarial,Rio de Janeiro,Salvador
"R$ 2,170.91",mai_2023,5,pessoal,Florianópolis,Macapá
"R$ 14,884.65",jun_2023,8,empresarial,Palmas,Macapá
R$ 691.28,fev_2023,4,pessoal,Rio de Janeiro,Porto Alegre
"R$ 82,488.84",jan_2023,2,empresarial,Cuiabá,Campo Grande
"R$ 11,310.29",ago_2023,20,pessoal,Macapá,São Paulo
"R$ 18,135.36",mai_2023,18,pessoal,São Luís,Manaus
"R$ 83,758.09",jun_2023,2,empresarial,Manaus,Natal
"R$ 3,954.99",jan_2023,15,empresarial,Belo Horizonte,Brasília
"R$ 52,898.56",mar_2023,23,empresarial,Palmas,Macapá
"R$ 9,931.21",mar_2023,19,pessoal,Goiânia,Salvador
"R$ 10,272.83",mar_2023,21,pessoal,Belém,São Luís
"R$ 7,975.74",ago_2023,18,empresarial,Curitiba,Aracaju
"R$ 29,818.57",ago_2023,14,empresarial,Teresina,Rio de Janeiro
"R$ 8,031.62",mai_2023,19,pessoal,Cuiabá,Porto Velho
"R$ 12,898.84",jan_2023,2,empresarial,Macapá,Cuiabá
"R$ 13,534.98",dez_2023,1,empresarial,Porto Velho,Cuiabá
"R$ 31,168.77",jun_2023,20,empresarial,Maceió,Campo Grande
"R$ 1,707.63",mar_2023,2,empresarial,Natal,Rio de Janeiro
"R$ 6,026.18",jun_2023,3,pessoal,Aracaju,Recife
"R$ 70,733.56",abr_2023,10,empresarial,Fortaleza,Curitiba
"R$ 30,948.06",out_2023,0,empresarial,Porto Velho,Cuiabá
"R$ 3,308.16",set_2023,1,pessoal,Maceió,Goiânia
"R$ 14,305.35",jun_2023,9,pessoal,Palmas,São Paulo
"R$ 95,543.58",abr_2023,12,empresarial,Palmas,Maceió
"R$ 5,860.78",out_2023,21,pessoal,Curitiba,Goiânia
R$ 277.78,mar_2023,23,pessoal,Teresina,Curitiba
"R$ 78,000.24",mai_2023,17,empresarial,Belo Horizonte,João Pessoa
"R$ 6,434.05",ago_2023,9,pessoal,Maceió,Porto Alegre
"R$ 88,658.49",fev_2023,2,empresarial,Belém,Salvador
"R$ 1,612.98",abr_2023,14,empresarial,Maceió,Rio Branco
"R$ 1,011.13",out_2023,4,pessoal,Aracaju,Goiânia
R$ 500.38,jun_2023,12,pessoal,Manaus,Boa Vista
"R$ 15,368.40",nov_2023,11,pessoal,Salvador,Aracaju
"R$ 19,720.80",abr_2023,11,pessoal,Porto Velho,Florianópolis
"R$ 70,060.01",abr_2023,10,empresarial,Aracaju,Porto Alegre
"R$ 82,542.60",abr_2023,15,empresarial,Recife,João Pessoa
"R$ 3,394.07",abr_2023,5,pessoal,Porto Alegre,Rio Branco
"R$ 83,995.27",abr_2023,12,empresarial,Teresina,Porto Alegre
"R$ 97,572.38",out_2023,3,empresarial,Macapá,Vitória
"R$ 1,522.26",jun_2023,1,empresarial,Porto Alegre,Fortaleza
"R$ 6,044.34",set_2023,5,pessoal,João Pessoa,Goiânia
"R$ 59,849.10",mar_2023,9,empresarial,Porto Alegre,Maceió
"R$ 1,292.61",dez_2023,8,pessoal,Rio Branco,São Luís
"R$ 53,360.26",out_2023,16,empresarial,Belo Horizonte,São Luís
"R$ 1,920.26",set_2023,17,pessoal,Cuiabá,Recife
"R$ 73,575.59",jan_2023,13,empresarial,Brasília,Rio Branco
